higuera	i . ˈ ɡ ɛ . ɾ ə
higueras	i . ˈ ɡ ɛ . ɾ ə s
higueruela	i . ɡ e . ɾ u . ˈ ɛ . l ə
higuita	i . ˈ ɡ i . t ə
hija	ˈ ĩ . ʒ ə
hijaz	i . ˈ ʒ a s
hijo	ˈ ĩ . ʒ ʊ
hijos	ˈ i . ʒ ʊ s
hijra	ˈ i ʒ . x ə
hijras	ˈ i ʒ . x ə s
hilal	i . ˈ l a w
hilaria	i . l a . ˈ ɾ i . ə
hilária	i . ˈ l a . ɾ i . ə
hilariante	i . l a . ɾ i . ˈ ã . t ʃ ɪ
hilariantes	i . l a . ɾ i . ˈ ã . t ʃ ɪ s
hilárias	i . ˈ l a . ɾ i . ə s
hilaridade	i . l a . ɾ i . ˈ d a . d ʒ ɪ
hilarie	i . l a . ˈ ɾ i . ɪ
hilario	i . l a . ˈ ɾ i . ʊ
hilário	i . ˈ l a . ɾ i . ʊ
hilários	i . ˈ l a . ɾ i . ʊ s
hilda	ˈ i w . d ə
hildebrando	i w . d e . ˈ b ɾ ã . d ʊ
hildegarda	i w . d e . ˈ ɡ a ɣ . d ə
hildegardia	i w . d e . ɡ a ɣ . ˈ d ʒ i . ə
hildegardo	i w . d e . ˈ ɡ a ɣ . d ʊ
hilde	ˈ i w . d ʒ ɪ
hilderico	i w . d e . ˈ ɾ i . k ʊ
hildo	ˈ i w . d ʊ
hileia	i . ˈ l e y . ə
hiléia	i . ˈ l ɛ y . ə
hilel	i . ˈ l e w
hilídeos	i . ˈ l i . d i . ʊ s
hilma	ˈ i w . m ə
hilmar	i w . ˈ m a x
hilo	ˈ ĩ . l ʊ
hilotas	i . ˈ l ɔ . t ə s
hilquias	i w . ˈ k i . ə s
himachal	i . m a . ˈ ʃ a w
himalaia	i . m a . ˈ l a y . ə
himalaias	i . m a . ˈ l a y . ə s
himalaio	i . m a . ˈ l a y . ʊ
himalia	i . m a . ˈ l i . ə
himba	ˈ ĩ . b ə
himeji	i . m e . ˈ ʒ i
himeneu	i . m e . ˈ n e w
hímen	ˈ i . m ẽ ỹ
himênio	i . ˈ m ẽ . n i . ʊ
himenópteros	i . m e . ˈ n ɔ p . t e . ɾ ʊ s
hímera	ˈ i . m e . ɾ ə
himério	i . ˈ m ɛ . ɾ i . ʊ
himeroconcha	i . m e . ɾ o . ˈ k õ . ʃ ə
himes	ˈ i . m ɪ s
himiar	i . m i . ˈ a x
himiarita	i . m i . a . ˈ ɾ i . t ə
himilcão	i . m i w . ˈ k ã ʊ̃
himiltrude	i . m i w . ˈ t ɾ u . d ʒ ɪ
himno	ˈ ĩ . n ʊ
himura	i . ˈ m u . ɾ ə
himuro	i . ˈ m u . ɾ ʊ
hina	ˈ ĩ . n ə
hinário	i . ˈ n a . ɾ i . ʊ
hinários	i . ˈ n a . ɾ i . ʊ s
hinata	i . ˈ n a . t ə
hinde	ˈ ĩ . d ʒ ɪ
hindsiclava	ĩ d ʒ . s i . ˈ k l a . v ə
hinduismo	ĩ . ˈ d ʒ u y z . m ʊ
hinduísmo	ĩ . d u . ˈ i z . m ʊ
hinduísta	ĩ . d u . ˈ i s . t ə
hinduístas	ĩ . d u . ˈ i s . t ə s
hines	ˈ i . n ɪ s
hinódia	i . ˈ n ɔ . d ʒ i . ə
hinógrafo	i . ˈ n ɔ . ɡ ɾ a . f ʊ
hinojosa	i . n o . ˈ ʒ ɔ . z ə
hino	ˈ ĩ . n ʊ
hinos	ˈ i . n ʊ s
hinterlândia	ĩ . t e ɣ . ˈ l ã . d ʒ i . ə
hioide	i . ˈ o y . d ʒ ɪ
hióide	i . ˈ ɔ y . d ʒ ɪ
hiosciamina	i . o . s i . a . ˈ m ĩ . n ə
hipácia	i . ˈ p a . s i . ə
hipácio	i . ˈ p a . s i . ʊ
hipanto	i . ˈ p ã . t ʊ
hipaspistas	i . p a s . ˈ p i s . t ə s
hiperaldosteronismo	i . p e . ɾ a w . d o s . t i . ɾ o . ˈ n i z . m ʊ
hiperatividade	i . p e . ɾ a . t ʃ i . v i . ˈ d a . d ʒ ɪ
hiperbárica	i . p e ɣ . ˈ b a . ɾ i . k ə
hiperbólica	i . p e ɣ . ˈ b ɔ . l i . k ə
hiperbólicas	i . p e ɣ . ˈ b ɔ . l i . k ə s
hiperbólico	i . p e ɣ . ˈ b ɔ . l i . k ʊ
hiperbólicos	i . p e ɣ . ˈ b ɔ . l i . k ʊ s
hiperbórea	i . p e ɣ . ˈ b ɔ . ɾ ɪ . ə
hiperbóreos	i . p e ɣ . ˈ b ɔ . ɾ i . ʊ s
hipercomputação	i . p e x . k õ . p u . t a . ˈ s ã ʊ̃
hiperconjugação	i . p e x . k õ . ʒ u . ɡ a . ˈ s ã ʊ̃
hipercubo	i . p e x . ˈ k u . b ʊ
hiperespaço	i . p e . ɾ e s . ˈ p a . s ʊ
hiperesplenismo	i . p e . ɾ e s . p l e . ˈ n i z . m ʊ
hipergeométrica	i . p e ɣ . ʒ ɛ . o . ˈ m ɛ . t ɾ i . k ə
hipergólico	i . p e ɣ . ˈ ɡ ɔ . l i . k ʊ
hipergólicos	i . p e ɣ . ˈ ɡ ɔ . l i . k ʊ s
hipergrafo	i . p e ɣ . ˈ ɡ ɾ a . f ʊ
hipergrafos	i . p e ɣ . ˈ ɡ ɾ a . f ʊ s
hiperião	i . p i . ɾ i . ˈ ã ʊ̃
hiperinflação	i . p e . ɾ ĩ . f l a . ˈ s ã ʊ̃
hiperligação	i . p e ɣ . l i . ɡ a . ˈ s ã ʊ̃
hiperligações	i . p e ɣ . l i . ɡ a . ˈ s õ ỹ s
hipermediação	i . p e ɣ . m e . d ʒ i . a . ˈ s ã ʊ̃
hipermercado	i . p e ɣ . m e x . ˈ k a . d ʊ
hipermercados	i . p e ɣ . m e x . ˈ k a . d ʊ s
hipermobilidade	i . p e ɣ . m o . b i . l i . ˈ d a . d ʒ ɪ
hipermodernidade	i . p e ɣ . m o . d e ɣ . n i . ˈ d a . d ʒ ɪ
hiperoperações	i . p e . ɾ o . p e . ɾ a . ˈ s õ ỹ s
hiperpigmentação	i . p e x . p i ɡ . m ẽ . t a . ˈ s ã ʊ̃
hipérpiros	i . ˈ p ɛ x . p i . ɾ ʊ s
hiperpolarização	i . p e x . p o . l a . ɾ i . z a . ˈ s ã ʊ̃
hiperpotência	i . p e x . p o . ˈ t ẽ . s i . ə
hiper-realismo	i . p e . x e . a . ˈ l i z . m ʊ
hipersensibilidade	i . p e x . s ẽ . s i . b i . l i . ˈ d a . d ʒ ɪ
hipersexualidade	i . p e x . s e . k s u . a . l i . ˈ d a . d ʒ ɪ
hipersônica	i . p e x . ˈ s õ . n i . k ə
hipersônicas	i . p e x . ˈ s õ . n i . k ə s
hipersônico	i . p e x . ˈ s õ . n i . k ʊ
hipertensão	i . p e x . t ẽ . ˈ s ã ʊ̃
hipertensivas	i . p e x . t ẽ . ˈ s i . v ə s
hipertensos	i . p e x . ˈ t ẽ . s ʊ s
hipertextos	i . p e x . ˈ t e s . t ʊ s
hipertireoidismo	i . p e x . t ʃ i . ɾ e . o y . ˈ d ʒ i z . m ʊ
hipertiroidismo	i . p e x . t ʃ i . ɾ o y . ˈ d ʒ i z . m ʊ
hipertônica	i . p e x . ˈ t õ . n i . k ə
hipertônico	i . p e x . ˈ t õ . n i . k ʊ
hipertrofia	i . p e x . t ɾ o . ˈ f i . ə
hipertrófica	i . p e x . ˈ t ɾ ɔ . f i . k ə
hipervelocidade	i . p e ɣ . v e . l o . s i . ˈ d a . d ʒ ɪ
hiperventilação	i . p e ɣ . v ẽ . t ʃ i . l a . ˈ s ã ʊ̃
hípias	ˈ i . p i . ə s
hípica	ˈ i . p i . k ə
hípicas	ˈ i . p i . k ə s
hípico	ˈ i . p i . k ʊ
hípicos	ˈ i . p i . k ʊ s
hipismo	i . ˈ p i z . m ʊ
hipnólogo	i p . ˈ n ɔ . l o . ɡ ʊ
hipnos	ˈ i p . n ʊ s
hipnoterapia	i p . n o . t e . ɾ a . ˈ p i . ə
hipnótica	i p . ˈ n ɔ . t ʃ i . k ə
hipnóticas	i p . ˈ n ɔ . t ʃ i . k ə s
hipnótico	i p . ˈ n ɔ . t ʃ i . k ʊ
hipnóticos	i p . ˈ n ɔ . t ʃ i . k ʊ s
hipnotismo	i p . n o . ˈ t ʃ i z . m ʊ
hipnotizada	i p . n o . t ʃ i . ˈ z a . d ə
hipnotizado	i p . n o . t ʃ i . ˈ z a . d ʊ
hipnotizador	i p . n o . t ʃ i . z a . ˈ d o x
hipnotizados	i p . n o . t ʃ i . ˈ z a . d ʊ s
hipnotiza	i p . n o . ˈ t ʃ i . z ə
hipnotizar	i p . n o . t ʃ i . ˈ z a x
hipnotizou	i p . n o . t ʃ i . ˈ z o w
hipoacomodação	i . p o . a . k o . m o . d a . ˈ s ã ʊ̃
hipocloroso	i . p o . k l o . ˈ ɾ o . z ʊ
hipocondria	i . p o . k õ . ˈ d ɾ i . ə
hipocôndrio	i . p o . ˈ k õ . d ɾ i . ʊ
hipocorístico	i . p o . k o . ˈ ɾ i ʃ . t ʃ i . k ʊ
hipocorísticos	i . p o . k o . ˈ ɾ i ʃ . t ʃ i . k ʊ s
hipocrática	i . p o . ˈ k ɾ a . t ʃ i . k ə
hipocratismo	i . p o . k ɾ a . ˈ t ʃ i z . m ʊ
hipócritas	i . ˈ p ɔ . k ɾ i . t ə s
hipodérmica	i . p o . ˈ d ɛ ɣ . m i . k ə
hipódromos	i . ˈ p ɔ . d ɾ o . m ʊ s
hipofisária	i . p o . f i . ˈ z a . ɾ i . ə
hipofisárias	i . p o . f i . ˈ z a . ɾ i . ə s
hipofisário	i . p o . f i . ˈ z a . ɾ i . ʊ
hipogínica	i . p o . ˈ ʒ ĩ . n i . k ə
hipogínicos	i . p o . ˈ ʒ ĩ . n i . k ʊ s
hipogonadismo	i . p o . ɡ o . n a . ˈ d ʒ i z . m ʊ
hipogrifo	i . p o . ˈ ɡ ɾ i . f ʊ
hipogrifos	i . p o . ˈ ɡ ɾ i . f ʊ s
hipo	ˈ i . p ʊ
hipomania	i . p o . m a . ˈ n i . ə
hipomóvel	i . p o . ˈ m ɔ . v e w
hipônico	i . ˈ p õ . n i . k ʊ
hiponico	i . p u . ˈ n i . k ʊ
hipoperfusão	i . p o . p e x . f u . ˈ z ã ʊ̃
hipopituitarismo	i . p o . p i . t u y . t a . ˈ ɾ i z . m ʊ
hipopótamos	i . p o . ˈ p ɔ . t a . m ʊ s
hipossuficiência	i . p o . s u . f i . s i . ˈ ẽ . s i . ə
hipostática	i . p o s . ˈ t a . t ʃ i . k ə
hipotalâmico	i . p o . t a . ˈ l ã . m i . k ʊ
hipotalâmicos	i . p o . t a . ˈ l ã . m i . k ʊ s
hipotecada	i . p o . t e . ˈ k a . d ə
hipotecado	i . p o . t e . ˈ k a . d ʊ
hipoteca	i . p u . ˈ t e . k ə
hipotecárias	i . p o . t e . ˈ k a . ɾ i . ə s
hipotecário	i . p o . t e . ˈ k a . ɾ i . ʊ
hipotecários	i . p o . t e . ˈ k a . ɾ i . ʊ s
hipotecar	i . p o . t e . ˈ k a x
hipotecas	i . p u . ˈ t e . k ə s
hipotecou	i . p o . t e . ˈ k o w
hipotensão	i . p o . t ẽ . ˈ s ã ʊ̃
hipotética	i . p o . ˈ t ɛ . t ʃ i . k ə
hipotéticas	i . p o . ˈ t ɛ . t ʃ i . k ə s
hipotético	i . p o . ˈ t ɛ . t ʃ i . k ʊ
hipotéticos	i . p o . ˈ t ɛ . t ʃ i . k ʊ s
hipotetizado	i . p o . t e . t ʃ i . ˈ z a . d ʊ
hipotireoidismo	i . p o . t ʃ i . ɾ e . o y . ˈ d ʒ i z . m ʊ
hipotiroidismo	i . p o . t ʃ i . ɾ o y . ˈ d ʒ i z . m ʊ
hipotonia	i . p o . t o . ˈ n i . ə
hipotônica	i . p o . ˈ t õ . n i . k ə
hipotônico	i . p o . ˈ t õ . n i . k ʊ
hipoventilação	i . p o . v ẽ . t ʃ i . l a . ˈ s ã ʊ̃
hipovolêmico	i . p o . v o . ˈ l ẽ . m i . k ʊ
hipsometria	i p . s o . m e . ˈ t ɾ i . ə
hique	ˈ i . k ɪ
hirado	i . ˈ ɾ a . d ʊ
hiraga	i . ˈ ɾ a . ɡ ə
hiragana	i . ɾ a . ˈ ɡ ã . n ə
hira	ˈ ĩ . ɾ ə
hiralal	i . ɾ a . ˈ l a w
hiram	ˈ i . ɾ ã ʊ̃
hirano	i . ˈ ɾ ã . n ʊ
hirão-abi	i . ˈ ɾ ã ʊ̃ . ə . b ɪ
hirão	i . ˈ ɾ ã ʊ̃
hirasea	i . ɾ a . ˈ z ɪ . ə
hirax	i . ˈ ɾ a k s
hircânia	i x . ˈ k ã . n i . ə
hircano	i x . ˈ k ã . n ʊ
hiromoto	i . ɾ o . ˈ m ɔ . t ʊ
hiromu	i . ɾ o . ˈ m u
hiro	ˈ ĩ . ɾ ʊ
hirose	i . ˈ ɾ ɔ . z ɪ
hirotada	i . ɾ o . ˈ t a . d ə
hirota	i . ˈ ɾ ɔ . t ə
hiroto	i . ˈ ɾ o . t ʊ
hiroxima	i . ɾ o . ˈ k s ĩ . m ə
hirsutismo	i x . s u . ˈ t ʃ i z . m ʊ
hirsutula	i x . s u . ˈ t u . l ə
hirta	ˈ i x . t ə
hirtipes	i x . ˈ t ʃ i . p ɪ s
hiruma	i . ˈ ɾ ũ . m ə
hirundo	i . ˈ ɾ ũ . d ʊ
hisar	i . ˈ z a x
hisense	i . ˈ z ẽ . s ɪ
hisn	ˈ i s n
hispana	i s . ˈ p ã . n ə
hispania	i s . p a . ˈ n i . ə
hispânia	i s . ˈ p ã . n i . ə
hispanica	i s . p a . ˈ n i . k ə
hispânica	i s . ˈ p ã . n i . k ə
hispânicas	i s . ˈ p ã . n i . k ə s
hispânico	i s . ˈ p ã . n i . k ʊ
hispânicos	i s . ˈ p ã . n i . k ʊ s
hispanidade	i s . p a . n i . ˈ d a . d ʒ ɪ
hispanismo	i s . p a . ˈ n i z . m ʊ
hispanista	i s . p a . ˈ n i s . t ə
hispanistas	i s . p a . ˈ n i s . t ə s
hispano-américa	i s . p a . n ɔ . a . ˈ m ɛ . ɾ i . k ə
hispanoamericana	i s . p a . n ɔ . a . m e . ɾ i . ˈ k ã . n ə
hispano-americanas	i s . p a . n ɔ . a . m e . ɾ i . ˈ k ã . n ə s
hispano-americanos	i s . p a . n ɔ . a . m e . ɾ i . ˈ k ã . n ʊ s
hispanofalantes	i s . p a . n ɔ . f a . ˈ l ã . t ʃ ɪ s
hispanófonas	i s . p a . ˈ n ɔ . f o . n ə s
hispanófonos	i s . p a . ˈ n ɔ . f o . n ʊ s
hispano	i s . ˈ p ã . n ʊ
hispano-português	i s . p a . n ɔ . p o x . t u . ˈ ɡ e s
hispano-romanos	i s . p a . n ɔ . ɾ o . ˈ m ã . n ʊ s
hispanos	i s . ˈ p ã . n ʊ s
hispano-suiza	i s . p a . n ɔ . ˈ z u y . z ə
hispida	i s . ˈ p i . d ə
histamina	i s . t a . ˈ m ĩ . n ə
histamínicos	i s . t a . ˈ m ĩ . n i . k ʊ s
histaspes	i s . ˈ t a s . p ɪ s
histerectomia	i s . t e . ɾ e k . t o . ˈ m i . ə
histerese	i s . t e . ˈ ɾ ɛ . z ɪ
histeria	i s . t e . ˈ ɾ i . ə
histericamente	i s . t ɛ . ɾ i . k a . ˈ m ẽ . t ʃ ɪ
histérica	i s . ˈ t ɛ . ɾ i . k ə
histéricas	i s . ˈ t ɛ . ɾ i . k ə s
histérico	i s . ˈ t ɛ . ɾ i . k ʊ
histéricos	i s . ˈ t ɛ . ɾ i . k ʊ s
histeroscopia	i s . t e . ɾ ɔ s . k o . ˈ p i . ə
histidina	i ʃ . t ʃ i . ˈ d ʒ ĩ . n ə
histiocitose	i ʃ . t ʃ i . o . s i . ˈ t ɔ . z ɪ
histocompatibilidade	i s . t ɔ . k õ . p a . t ʃ i . b i . l i . ˈ d a . d ʒ ɪ
histograma	i s . t o . ˈ ɡ ɾ ã . m ə
histogramas	i s . t o . ˈ ɡ ɾ ã . m ə s
histoires	i s . ˈ t o y . ɾ ɪ s
histológica	i s . t ʃ o . ˈ l ɔ . ʒ i . k ə
histologicamente	i s . t ɔ . l ɔ . ʒ i . k a . ˈ m ẽ . t ʃ ɪ
histológicas	i s . t ʃ o . ˈ l ɔ . ʒ i . k ə s
histológico	i s . t ʃ o . ˈ l ɔ . ʒ i . k ʊ
histológicos	i s . t ʃ o . ˈ l ɔ . ʒ i . k ʊ s
histologista	i s . t o . l ɔ . ˈ ʒ i s . t ə
histona	i s . ˈ t õ . n ə
histonas	i s . ˈ t õ . n ə s
histopatológica	i s . t o . p a . t o . ˈ l ɔ . ʒ i . k ə
histopatológicas	i s . t o . p a . t o . ˈ l ɔ . ʒ i . k ə s
histopatológico	i s . t o . p a . t o . ˈ l ɔ . ʒ i . k ʊ
histoplasma	i s . t o . ˈ p l a z . m ə
histoplasmose	i s . t o . p l a z . ˈ m ɔ . z ɪ
histoquímica	i s . t o . ˈ k ĩ . m i . k ə
históra	i s . ˈ t ɔ . ɾ ə
historiadora	i s . t o . ɾ i . ə . ˈ d o . ɾ ə
historiadores	i s . t o . ɾ i . ə . ˈ d o . ɾ ɪ s
historiador	i s . t o . ɾ i . a . ˈ d o x
historiados	i s . t o . ɾ i . ˈ a . d ʊ s
historial	i s . t o . ɾ i . ˈ a w
historia	i s . t o . ˈ ɾ i . ə
história	i s . ˈ t ɔ . ɾ i . ə
historias	i s . t o . ˈ ɾ i . ə s
histórias	i s . ˈ t ɔ . ɾ i . ə s
historica	i s . t u . ˈ ɾ i . k ə
historical	i s . t o . ɾ i . ˈ k a w
historicamente	i s . t o . ɾ i . k a . ˈ m ẽ . t ʃ ɪ
históricamente	i s . ˈ t ɔ . ɾ i . k ə . m ẽ . t ʃ ɪ
histórica	i s . ˈ t ɔ . ɾ i . k ə
históricas	i s . ˈ t ɔ . ɾ i . k ə s
historicidade	i s . t o . ɾ i . s i . ˈ d a . d ʒ ɪ
historicismo	i s . t o . ɾ i . ˈ s i z . m ʊ
historicismos	i s . t o . ɾ i . ˈ s i z . m ʊ s
historicista	i s . t o . ɾ i . ˈ s i s . t ə
historicistas	i s . t o . ɾ i . ˈ s i s . t ə s
histórico-artístico	i s . ˈ t ɔ . ɾ i . k o . a x . t i ʃ . t ʃ i . k ʊ
histórico-filosóficas	i s . ˈ t ɔ . ɾ i . k o . f i . l o . z ɪ . f i . k ə s
histórico-geográfico	i s . ˈ t ɔ . ɾ i . k o . ʒ e . o . ɡ ɾ a . f i . k ʊ
historico	i s . t u . ˈ ɾ i . k ʊ
histórico-militar	i s . ˈ t ɔ . ɾ i . k o . m i . l i . t ə x
histórico	i s . ˈ t ɔ . ɾ i . k ʊ
historicos	i s . t u . ˈ ɾ i . k ʊ s
históricos	i s . ˈ t ɔ . ɾ i . k ʊ s
historieta	i s . t o . ɾ i . ˈ ɛ . t ə
historietas	i s . t o . ɾ i . ˈ ɛ . t ə s
historinha	i s . t o . ˈ ɾ ĩ . ɲ ə
historinhas	i s . t o . ˈ ɾ ĩ . ɲ ə s
historiografia	i s . t o . ɾ i . o . ɡ ɾ a . ˈ f i . ə
historiográfica	i s . t o . ɾ i . o . ˈ ɡ ɾ a . f i . k ə
historiograficamente	i s . t o . ɾ i . o . ɡ ɾ a . f i . k a . ˈ m ẽ . t ʃ ɪ
historiográficas	i s . t o . ɾ i . o . ˈ ɡ ɾ a . f i . k ə s
historiográfico	i s . t o . ɾ i . o . ˈ ɡ ɾ a . f i . k ʊ
historiográficos	i s . t o . ɾ i . o . ˈ ɡ ɾ a . f i . k ʊ s
historiógrafo	i s . t o . ɾ i . ˈ ɔ . ɡ ɾ a . f ʊ
historiógrafos	i s . t o . ɾ i . ˈ ɔ . ɡ ɾ a . f ʊ s
histório	i s . ˈ t ɔ . ɾ i . ʊ
historiques	i s . t u . ˈ ɾ i . k ɪ s
histriônica	i s . t ʃ ɾ i . ˈ õ . n i . k ə
histrionismo	i s . t ɾ i . ɔ . ˈ n i z . m ʊ
hita	ˈ i . t ə
hitara	i . ˈ t a . ɾ ə
hitita	i . ˈ t ʃ i . t ə
hititas	i . ˈ t ʃ i . t ə s
hitleriana	i . t l e . ɾ i . ˈ ã . n ə
hitlerista	i . t l e . ˈ ɾ i s . t ə
hitória	i . ˈ t ɔ . ɾ i . ə
hitparade	i t ʃ . p a . ˈ ɾ a . d ʒ ɪ
hitu	i . ˈ t u
hiva	ˈ ĩ . v ə
hiver	i . ˈ v ɛ x
hives	ˈ i . v ɪ s
hizo	ˈ ĩ . z ʊ
hjalmar	ʒ a w . ˈ m a x
hla	ˈ l a
hmas	ˈ m a s
hoa	ˈ o . a
hoasca	u . ˈ a s . k ə
hoax	u . ˈ a k s
hoba	ˈ ɔ . b ə
hobistas	o . ˈ b i s . t ə s
hobo	ˈ ɔ . b ʊ
hocanas	o . ˈ k ã . n ə s
hocevar	o . s e . ˈ v a x
hochelaga	o . ʃ e . ˈ l a . ɡ ə
hodegetria	o . d e . ʒ e . ˈ t ɾ i . ə
hodge	ˈ ɔ d ʒ . ʒ ɪ
hodiernamente	o . d ʒ i . e ɣ . n a . ˈ m ẽ . t ʃ ɪ
hodierna	o . d ʒ i . ˈ ɛ ɣ . n ə
hodierno	o . d ʒ i . ˈ ɛ ɣ . n ʊ
hodômetro	o . ˈ d õ . m e . t ɾ ʊ
hoeven	o . ɛ . ˈ v ẽ ỹ
hogares	o . ˈ ɡ a . ɾ ɪ s
hogar	o . ˈ ɡ a x
hogaza	o . ˈ ɡ a . z ə
hogsmeade	ɔ ɡ z . m i . ˈ a . d ʒ ɪ
hojas	ˈ o . ʒ ə s
hoje	ˈ o . ʒ ɪ
hoji	o . ˈ ʒ i
hojo	ˈ o . ʒ ʊ
holambra	o . ˈ l ã . b ɾ ə
holanda	o . ˈ l ã . d ə
holandesa	o . l ã . ˈ d e . z ə
holandesas	o . l ã . ˈ d e . z ə s
holandês	o . l ã . ˈ d e s
hólar	ˈ ɔ . l ə x
holártica	o . ˈ l a x . t ʃ i . k ə
holcim	o w . ˈ s ĩ
holdem	ˈ o w . d ẽ ỹ
holga	ˈ o w . ɡ ə
holismo	o . ˈ l i z . m ʊ
holística	o . ˈ l i ʃ . t ʃ i . k ə
holísticas	o . ˈ l i ʃ . t ʃ i . k ə s
holístico	o . ˈ l i ʃ . t ʃ i . k ʊ
hólmio	ˈ ɔ w . m i . ʊ
holodomor	o . l o . d o . ˈ m o x
holografia	o . l o . ɡ ɾ a . ˈ f i . ə
holográfica	o . l o . ˈ ɡ ɾ a . f i . k ə
holográficas	o . l o . ˈ ɡ ɾ a . f i . k ə s
holográfico	o . l o . ˈ ɡ ɾ a . f i . k ʊ
holográficos	o . l o . ˈ ɡ ɾ a . f i . k ʊ s
hologramas	o . l o . ˈ ɡ ɾ ã . m ə s
holomorfa	o . l o . ˈ m ɔ x . f ə
holomórfica	o . l o . ˈ m ɔ x . f i . k ə
holos	ˈ ɔ . l ʊ s
holoteca	o . l o . ˈ t e . k ə
holótipo	o . ˈ l ɔ . t ʃ i . p ʊ
holvorcem	o w . ˈ v ɔ x . s ẽ ỹ
homa	ˈ õ . m ə
hombres	ˈ õ . b ɾ ɪ s
homem-aranha	o . m ẽ . a . ˈ ɾ ã . ɲ ə
homem-dragão	o . m ẽ . d ɾ a . ˈ ɡ ã ʊ̃
homem-natureza	o . m ẽ . n a . t u . ˈ ɾ ɛ . z ə
homem	ˈ õ . m ẽ ỹ
homenageada	o . m e . n a . ʒ i . ˈ a . d ə
homenageadas	o . m e . n a . ʒ i . ˈ a . d ə s
homenageado	o . m e . n a . ʒ i . ˈ a . d ʊ
homenageados	o . m e . n a . ʒ i . ˈ a . d ʊ s
homenageando	o . m e . n a . ʒ i . ˈ ã . d ʊ
homenagea	o . m e . n a . ˈ ʒ ɪ . ə
homenagearam	o . m e . n a . ʒ i . ˈ a . ɾ ã ʊ̃
homenageará	o . m e . n a . ʒ e . a . ˈ ɾ a
homenagearia	o . m e . n a . ʒ e . a . ˈ ɾ i . ə
homenagear	o . m e . n a . ʒ i . ˈ a x
homenageavam	o . m e . n a . ʒ i . ˈ a . v ã ʊ̃
homenageava	o . m e . n a . ʒ i . ˈ a . v ə
homenageiam	o . m e . n a . ˈ ʒ e y . ã ʊ̃
homenageia	o . m e . n a . ˈ ʒ e y . ə
homenagem	o . m e . ˈ n a . ɡ ẽ ỹ
homenageou	o . m e . n a . ʒ e . ˈ o w
homenaje	o . m e . ˈ n a . ʒ ɪ
home	ˈ õ . m ɪ
homenzinho	o . m ẽ . ˈ z ĩ . ɲ ʊ
homenzinhos	o . m ẽ . ˈ z ĩ . ɲ ʊ s
homeomorfismo	o . m ɛ . o . m o x . ˈ f i z . m ʊ
homeomorfo	o . m e . o . ˈ m ɔ x . f ʊ
homeopatas	o . m ɛ . o . ˈ p a . t ə s
homeopática	o . m ɛ . o . ˈ p a . t ʃ i . k ə
homeopáticas	o . m ɛ . o . ˈ p a . t ʃ i . k ə s
homeopático	o . m ɛ . o . ˈ p a . t ʃ i . k ʊ
homeopáticos	o . m ɛ . o . ˈ p a . t ʃ i . k ʊ s
homeostética	o . m e . o s . ˈ t ɛ . t ʃ i . k ə
homeotérmicos	o . m ɛ . o . ˈ t ɛ ɣ . m i . k ʊ s
homérica	o . ˈ m ɛ . ɾ i . k ə
homéricas	o . ˈ m ɛ . ɾ i . k ə s
homérico	o . ˈ m ɛ . ɾ i . k ʊ
homéricos	o . ˈ m ɛ . ɾ i . k ʊ s
homero	o . ˈ m ɛ . ɾ ʊ
homestar	o . m e s . ˈ t a x
homicida	o . m i . ˈ s i . d ə
homicidas	o . m i . ˈ s i . d ə s
homicide	o . m i . ˈ s i . d ʒ ɪ
homicídio	o . m i . ˈ s i . d ʒ i . ʊ
homícidio	o . ˈ m i . s i . d ʒ i . ʊ
homicídios	o . m i . ˈ s i . d ʒ i . ʊ s
homilética	o . m i . ˈ l ɛ . t ʃ i . k ə
homilias	o . m i . ˈ l i . ə s
homílias	o . ˈ m i . l i . ə s
hominem	o . ˈ m ĩ . n ẽ ỹ
hominídeo	o . m i . ˈ n i . d i . ʊ
hominídeos	o . m i . ˈ n i . d i . ʊ s
hominoidea	o . m i . n o y . ˈ d ɪ . ə
homiziados	o . m i . z i . ˈ a . d ʊ s
homoafetiva	o . m o . a . f e . ˈ t ʃ i . v ə
homoafetivas	o . m o . a . f e . ˈ t ʃ i . v ə s
homoaromática	o . m o . a . ɾ o . ˈ m a . t ʃ i . k ə
homoaromaticidade	o . m o . a . ɾ o . m a . t ʃ i . s i . ˈ d a . d ʒ ɪ
homoaromáticos	o . m o . a . ɾ o . ˈ m a . t ʃ i . k ʊ s
homocisteína	o . m o . s i s . t i . ˈ i . n ə
homoconjugação	o . m o . k õ . ʒ u . ɡ a . ˈ s ã ʊ̃
homoeosoma	o . m o . e . o . ˈ z õ . m ə
homoerótica	o . m o . e . ˈ ɾ ɔ . t ʃ i . k ə
homoeróticas	o . m o . e . ˈ ɾ ɔ . t ʃ i . k ə s
homoerótico	o . m o . e . ˈ ɾ ɔ . t ʃ i . k ʊ
homoeróticos	o . m o . e . ˈ ɾ ɔ . t ʃ i . k ʊ s
homoerotismo	o . m o . e . ɾ o . ˈ t ʃ i z . m ʊ
homofobia	o . m o . f o . ˈ b i . ə
homofóbica	o . m o . ˈ f ɔ . b i . k ə
homofóbicas	o . m o . ˈ f ɔ . b i . k ə s
homofóbico	o . m o . ˈ f ɔ . b i . k ʊ
homofóbicos	o . m o . ˈ f ɔ . b i . k ʊ s
homófonas	o . ˈ m ɔ . f o . n ə s
homofonia	o . m o . f o . ˈ n i . ə
